parent_foodcode,parent_desc,ingred_code,ingred_desc,ingred_wt
81322000,Honey butter,19296,Honey,80
82101000,"Vegetable oil, NFS",4322,"Vegetable oil, averaged",50
82101300,Almond oil,4529,"Oil, almond",100
82101500,Coconut oil,4047,"Oil, coconut",100
82102000,Corn oil,4518,"Oil, corn, industrial and retail, all purpose salad or cooking",100
82103000,Cottonseed oil,4502,"Oil, cottonseed, salad or cooking",100
82103500,Flaxseed oil,42231,"Oil, flaxseed, cold pressed",100
82104000,Olive oil,4053,"Oil, olive, salad or cooking",100
82105000,Peanut oil,4042,"Oil, peanut, salad or cooking",100
82105500,Canola oil,4582,"Oil, canola",100
82106000,Safflower oil,4511,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",100
82107000,Sesame oil,4058,"Oil, sesame, salad or cooking",100
82108000,Soybean oil,4044,"Oil, soybean, salad or cooking",100
82108500,Sunflower oil,4506,"Oil, sunflower, linoleic, (approx. 65%)",100
82108700,Walnut oil,4528,"Oil, walnut",100
82109000,Wheat germ oil,4038,"Oil, wheat germ",100
83100100,"Salad dressing, NFS, for salads",4639,"Salad dressing, ranch dressing, regular",100
83100200,"Salad dressing, NFS, for sandwiches",4018,"Salad dressing, mayonnaise type, regular, with salt",20
83100200,"Salad dressing, NFS, for sandwiches",4025,"Salad dressing, mayonnaise, regular",80
83101000,Blue or roquefort cheese dressing,4539,"Salad dressing, blue or roquefort cheese dressing, commercial, regular",100
83101600,Bacon and tomato dressing,43331,"Salad dressing, bacon and tomato",100
83102000,Caesar dressing,43015,"Salad dressing, caesar dressing, regular",100
83103000,Coleslaw dressing,43016,"Salad dressing, coleslaw",100
83104000,French or Catalina dressing,4120,"Salad dressing, french dressing, commercial, regular",100
83105500,Honey mustard dressing,4703,"Salad dressing, honey mustard, regular",100
83106000,"Italian dressing, made with vinegar and oil",4114,"Salad dressing, italian dressing, commercial, regular",100
83107000,"Mayonnaise, regular",4025,"Salad dressing, mayonnaise, regular",100
83108000,Vegan mayonnaise,4027,"Salad dressing, mayonnaise, imitation, soybean",100
83109000,Russian dressing,4015,"Salad dressing, russian dressing",100
83110000,Mayonnaise-type salad dressing,4018,"Salad dressing, mayonnaise type, regular, with salt",100
83112000,Avocado dressing,43017,"Salad dressing, green goddess, regular",100
83112500,Creamy dressing,4639,"Salad dressing, ranch dressing, regular",100
83112950,Poppy seed dressing,4704,"Salad dressing, poppyseed, creamy",100
83112990,Sesame dressing,4016,"Salad dressing, sesame seed dressing, regular",100
83114000,Thousand Island dressing,4017,"Salad dressing, thousand island, commercial, regular",100
83115000,Yogurt dressing,1053,"Cream, fluid, heavy whipping",178.5
83115000,Yogurt dressing,1118,"Yogurt, plain, skim milk",122.5
83115000,Yogurt dressing,9152,"Lemon juice, raw",15.5
83115000,Yogurt dressing,19300,Jellies,37.5
83200100,"Salad dressing, light, NFS",42116,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie",100
83201000,"Blue or roquefort cheese dressing, light",43020,"Salad dressing, blue or roquefort cheese, low calorie",100
83201400,"Coleslaw dressing, light",42230,"Salad Dressing, coleslaw, reduced fat",100
83202020,"French or Catalina dressing, light",4020,"Salad dressing, french dressing, reduced fat",100
83203000,"Caesar dressing, light",43021,"Salad dressing, caesar, low calorie",100
83204000,"Mayonnaise, light",4641,"Salad dressing, mayonnaise, light",100
83204030,"Mayonnaise, reduced fat,  with olive oil",4708,"Mayonnaise, reduced fat, with olive oil",100
83204050,"Mayonnaise-type salad dressing, light",4709,"Salad dressing, mayonnaise-type, light",100
83204500,"Honey mustard dressing, light",4686,"Salad dressing, honey mustard dressing, reduced calorie",100
83205450,"Italian dressing, light",4021,"Salad dressing, italian dressing, commercial, reduced fat",100
83206000,"Russian dressing, light",4022,"Salad dressing, russian dressing, low calorie",100
83206500,"Sesame dressing, light",4021,"Salad dressing, italian dressing, commercial, reduced fat",100
83207000,"Thousand Island dressing, light",4023,"Salad dressing, thousand island dressing, reduced fat",100
83208500,Korean dressing or marinade,2020,"Spices, garlic powder",1.617
83208500,Korean dressing or marinade,2021,"Spices, ginger, ground",0.45
83208500,Korean dressing or marinade,2024,"Spices, mustard seed, ground",2.1
83208500,Korean dressing or marinade,2048,"Vinegar, cider",45
83208500,Korean dressing or marinade,4058,"Oil, sesame, salad or cooking",2.333
83208500,Korean dressing or marinade,4322,"Vegetable oil, averaged",56
83208500,Korean dressing or marinade,16123,Soy sauce made from soy and wheat (shoyu),63.75
83208500,Korean dressing or marinade,19335,"Sugars, granulated",18.75
83210100,"Creamy dressing, light",42116,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie",100
83300100,"Blue or roquefort cheese dressing, fat free",42192,"Salad dressing, blue or roquefort cheese dressing, fat-free",100
83300200,"Caesar dressing, fat free",4705,"Salad dressing, caesar, fat-free",100
83300300,"Creamy dressing, fat free",42157,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, fat-free",100
83300400,"French or Catalina dressing, fat free",4367,"Salad dressing, french dressing, fat-free",100
83300500,"Honey mustard dressing, fat free",4706,"Dressing, honey mustard, fat-free",100
83300600,"Italian dressing, fat free",4636,"Salad dressing, italian dressing, fat-free",100
83300700,"Mayonnaise, fat free",4013,"Salad dressing, KRAFT Mayo Fat Free Mayonnaise Dressing",100
83300800,"Russian dressing, fat free",4635,"Salad dressing, thousand island dressing, fat-free",100
83300900,"Salad dressing, fat free, NFS",42157,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, fat-free",100
83301000,"Thousand Island dressing, fat free",4635,"Salad dressing, thousand island dressing, fat-free",100
89901010,"Cream sauce, for use with vegetables",1053,"Cream, fluid, heavy whipping",40
89901010,"Cream sauce, for use with vegetables",2047,"Salt, table, iodized",2.4
89901010,"Cream sauce, for use with vegetables",14429,"Beverages, water, tap, municipal",48
89901010,"Cream sauce, for use with vegetables",20027,Cornstarch,10
89901020,"Cheese sauce, for use with vegetables",1009,"Cheese, cheddar (Includes foods for USDA's Food Distribution Program)",20
89901020,"Cheese sauce, for use with vegetables",2047,"Salt, table, iodized",2
89901020,"Cheese sauce, for use with vegetables",14429,"Beverages, water, tap, municipal",68
89901020,"Cheese sauce, for use with vegetables",20027,Cornstarch,10
89901030,"Gravy, for use with vegetables",2047,"Salt, table, iodized",2
89901030,"Gravy, for use with vegetables",6119,"Gravy, chicken, canned or bottled, ready-to-serve",40
89901030,"Gravy, for use with vegetables",14429,"Beverages, water, tap, municipal",48
89901030,"Gravy, for use with vegetables",20027,Cornstarch,10
89901040,"Soy based sauce, for use with vegetables",14429,"Beverages, water, tap, municipal",60
89901040,"Soy based sauce, for use with vegetables",16123,Soy sauce made from soy and wheat (shoyu),20
89901040,"Soy based sauce, for use with vegetables",19335,"Sugars, granulated",10
89901040,"Soy based sauce, for use with vegetables",20027,Cornstarch,10
89901050,"Tomato sauce, for use with vegetables",2047,"Salt, table, iodized",2
89901050,"Tomato sauce, for use with vegetables",4322,"Vegetable oil, averaged",6
89901050,"Tomato sauce, for use with vegetables",11549,"Tomato products, canned, sauce",40
89901050,"Tomato sauce, for use with vegetables",14429,"Beverages, water, tap, municipal",42
89901050,"Tomato sauce, for use with vegetables",19335,"Sugars, granulated",10
91108010,"Sugar substitute, stevia, liquid",43026,"Syrups, sugar free",100
91200005,"Sugar substitute, liquid, NFS",43026,"Syrups, sugar free",100
91200110,"Sugar substitute, saccharin, liquid",14429,"Beverages, water, tap, municipal",97.6
91200110,"Sugar substitute, saccharin, liquid",43158,"Sweeteners, tabletop, saccharin (sodium saccharin)",2.3
91201010,"Sugar substitute, aspartame, powder",19337,"Sweeteners, tabletop, aspartame, EQUAL, packets",100
91300010,"Syrup, NFS",19360,"Syrups, table blends, pancake, with 2% maple",100
91300100,Pancake syrup,19360,"Syrups, table blends, pancake, with 2% maple",100
91301030,Corn syrup,19350,"Syrups, corn, light",100
91301050,Blueberry syrup,19018,Fruit syrup,100
91301080,Chocolate syrup,19924,"Syrup, NESTLE, chocolate",100
91301081,"Chocolate syrup, light",19345,"Syrups, chocolate, HERSHEY'S Genuine Chocolate Flavored Lite Syrup",100
91301100,Simple syrup,14411,"Beverages, water, tap, drinking",237
91301100,Simple syrup,19335,"Sugars, granulated",200
91301130,Strawberry drink syrup,19030,"Syrup, fruit flavored",100
91301510,"Pancake syrup, light",19128,"Syrups, table blends, pancake, reduced-calorie",100
91302010,Honey,19296,Honey,100
91302020,Agave liquid sweetener,19912,"Sweetener, syrup, agave",100
91303000,Molasses,19304,Molasses,100
91305010,"Icing, chocolate",19226,"Frostings, chocolate, creamy, ready-to-eat",100
91305020,"Icing, white",19230,"Frostings, vanilla, creamy, ready-to-eat",100
91306020,"Caramel dip, regular",1001,"Butter, salted",15
91306020,"Caramel dip, regular",19364,"Toppings, butterscotch or caramel",85
91306025,"Caramel dip, light",19364,"Toppings, butterscotch or caramel",100
91306030,Chocolate dip,1001,"Butter, salted",10
91306030,Chocolate dip,19335,"Sugars, granulated",25
91306030,Chocolate dip,19348,"Syrups, chocolate, fudge-type",85
91306040,Dessert dip,1017,"Cheese, cream",50
91306040,Dessert dip,1297,"Yogurt, Greek, vanilla, lowfat",50
91306040,Dessert dip,19335,"Sugars, granulated",20
91361010,Sweet and sour sauce,27050,"Sauce, sweet and sour, ready-to-serve",100
91361040,Dessert sauce,1145,"Butter, without salt",28.375
91361040,Dessert sauce,2047,"Salt, table, iodized",0.75
91361040,Dessert sauce,2052,"Vanilla extract, imitation, no alcohol",4.333
91361040,Dessert sauce,14411,"Beverages, water, tap, drinking",237
91361040,Dessert sauce,19335,"Sugars, granulated",50
91361040,Dessert sauce,20027,Cornstarch,8
91361050,Duck sauce,27046,"Sauce, duck, ready-to-serve",100
91402000,"Jam, preserve, all flavors",19297,Jams and preserves,100
91403000,"Fruit butter, all flavors",19294,"Fruit butters, apple",100
91404000,"Marmalade, all flavors",19303,"Marmalade, orange",100
91405000,"Jelly, sugar free, all flavors",43027,"Jellies, no sugar (with sodium saccharin), any flavors",100
91405500,"Jelly, reduced sugar, all flavors",43344,"Jams, preserves, marmalade, reduced sugar",100
91406000,"Jam, preserve, marmalade, sugar free, all flavors",43027,"Jellies, no sugar (with sodium saccharin), any flavors",100
91406500,"Jam, preserve, marmalade, sweetened with fruit juice concentrates, all flavors",19920,"Jams, preserves, marmalades, sweetened with fruit juice",100
91406600,"Jam, preserve, marmalade, reduced sugar, all flavors",43344,"Jams, preserves, marmalade, reduced sugar",100
91407100,Guava paste,9143,"Guava sauce, cooked",30
91407100,Guava paste,19335,"Sugars, granulated",70
91407120,Sweet potato paste,11510,"Sweet potato, cooked, boiled, without skin",30
91407120,Sweet potato paste,19335,"Sugars, granulated",70
91407150,"Bean paste, sweetened",2047,"Salt, table, iodized",0.3
91407150,"Bean paste, sweetened",16033,"Beans, kidney, red, mature seeds, cooked, boiled, without salt",68
91407150,"Bean paste, sweetened",19335,"Sugars, granulated",32
92100000,"Coffee, NS as to type",14209,"Beverages, coffee, brewed, prepared with tap water",100
92100500,"Coffee, NS as to brewed or instant",14209,"Beverages, coffee, brewed, prepared with tap water",100
92101000,"Coffee, brewed",14209,"Beverages, coffee, brewed, prepared with tap water",100
92101500,"Coffee, brewed, blend of regular and decaffeinated",14201,"Beverages, coffee, brewed, prepared with tap water, decaffeinated",50
92101500,"Coffee, brewed, blend of regular and decaffeinated",14209,"Beverages, coffee, brewed, prepared with tap water",50
92101600,"Coffee, Turkish",14209,"Beverages, coffee, brewed, prepared with tap water",120
92101600,"Coffee, Turkish",19335,"Sugars, granulated",8.333
92101630,"Coffee, espresso, decaffeinated",14202,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated",100
92101700,"Coffee, brewed, flavored",14209,"Beverages, coffee, brewed, prepared with tap water",100
92101800,"Coffee, Cuban",14210,"Beverages, coffee, brewed, espresso, restaurant-prepared",62
92101800,"Coffee, Cuban",19335,"Sugars, granulated",4.167
92101810,"Coffee, macchiato",1111,"Milk, averaged fat, with added vitamin A and D",30.5
92101810,"Coffee, macchiato",14210,"Beverages, coffee, brewed, espresso, restaurant-prepared",62
92101820,"Coffee, macchiato, sweetened",1111,"Milk, averaged fat, with added vitamin A and D",30.5
92101820,"Coffee, macchiato, sweetened",14210,"Beverages, coffee, brewed, espresso, restaurant-prepared",62
92101820,"Coffee, macchiato, sweetened",19335,"Sugars, granulated",4.167
92101850,"Coffee, cafe con leche",1111,"Milk, averaged fat, with added vitamin A and D",488
92101850,"Coffee, cafe con leche",14210,"Beverages, coffee, brewed, espresso, restaurant-prepared",496
92101850,"Coffee, cafe con leche",19335,"Sugars, granulated",25
92101851,"Coffee, cafe con leche, decaffeinated",1111,"Milk, averaged fat, with added vitamin A and D",488
92101851,"Coffee, cafe con leche, decaffeinated",14202,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated",480
92101851,"Coffee, cafe con leche, decaffeinated",19335,"Sugars, granulated",25
92101900,"Coffee, Latte",1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",305
92101900,"Coffee, Latte",14210,"Beverages, coffee, brewed, espresso, restaurant-prepared",62
92101901,"Coffee, Latte, nonfat",1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",305
92101901,"Coffee, Latte, nonfat",14210,"Beverages, coffee, brewed, espresso, restaurant-prepared",62
92101903,"Coffee, Latte, with non-dairy milk",14091,"Beverages, almond milk, unsweetened, shelf stable",146.88
92101903,"Coffee, Latte, with non-dairy milk",14210,"Beverages, coffee, brewed, espresso, restaurant-prepared",62
92101903,"Coffee, Latte, with non-dairy milk",16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",153
92101903,"Coffee, Latte, with non-dairy milk",19335,"Sugars, granulated",6.12
92101904,"Coffee, Latte, flavored",1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",305
92101904,"Coffee, Latte, flavored",14210,"Beverages, coffee, brewed, espresso, restaurant-prepared",62
92101904,"Coffee, Latte, flavored",19335,"Sugars, granulated",12.5
92101905,"Coffee, Latte, nonfat, flavored",1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",305
92101905,"Coffee, Latte, nonfat, flavored",14210,"Beverages, coffee, brewed, espresso, restaurant-prepared",62
92101905,"Coffee, Latte, nonfat, flavored",19335,"Sugars, granulated",12.5
92101906,"Coffee, Latte, with non-dairy milk, flavored",14091,"Beverages, almond milk, unsweetened, shelf stable",146.88
92101906,"Coffee, Latte, with non-dairy milk, flavored",14210,"Beverages, coffee, brewed, espresso, restaurant-prepared",62
92101906,"Coffee, Latte, with non-dairy milk, flavored",16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",153
92101906,"Coffee, Latte, with non-dairy milk, flavored",19335,"Sugars, granulated",18.62
92101910,"Coffee, Latte, decaffeinated",1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",305
92101910,"Coffee, Latte, decaffeinated",14202,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated",60
92101911,"Coffee, Latte, decaffeinated, nonfat",1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",305
92101911,"Coffee, Latte, decaffeinated, nonfat",14202,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated",60
92101913,"Coffee, Latte, decaffeinated, with non-dairy milk",14091,"Beverages, almond milk, unsweetened, shelf stable",146.88
92101913,"Coffee, Latte, decaffeinated, with non-dairy milk",14202,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated",60
92101913,"Coffee, Latte, decaffeinated, with non-dairy milk",16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",153
92101913,"Coffee, Latte, decaffeinated, with non-dairy milk",19335,"Sugars, granulated",6.12
92101917,"Coffee, Latte, decaffeinated, flavored",1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",305
92101917,"Coffee, Latte, decaffeinated, flavored",14202,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated",60
92101917,"Coffee, Latte, decaffeinated, flavored",19335,"Sugars, granulated",12.5
92101918,"Coffee, Latte, decaffeinated, nonfat, flavored",1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",305
92101918,"Coffee, Latte, decaffeinated, nonfat, flavored",14202,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated",60
92101918,"Coffee, Latte, decaffeinated, nonfat, flavored",19335,"Sugars, granulated",12.5
92101919,"Coffee, Latte, decaffeinated, with non-dairy milk, flavored",14091,"Beverages, almond milk, unsweetened, shelf stable",146.88
92101919,"Coffee, Latte, decaffeinated, with non-dairy milk, flavored",14202,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated",60
92101919,"Coffee, Latte, decaffeinated, with non-dairy milk, flavored",16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",153
92101919,"Coffee, Latte, decaffeinated, with non-dairy milk, flavored",19335,"Sugars, granulated",18.62
92101920,Frozen coffee drink,1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",183
92101920,Frozen coffee drink,14210,"Beverages, coffee, brewed, espresso, restaurant-prepared",62
92101920,Frozen coffee drink,14429,"Beverages, water, tap, municipal",111
92101920,Frozen coffee drink,19335,"Sugars, granulated",43.75
92101921,"Frozen coffee drink, nonfat",1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",183
92101921,"Frozen coffee drink, nonfat",14210,"Beverages, coffee, brewed, espresso, restaurant-prepared",62
92101921,"Frozen coffee drink, nonfat",14429,"Beverages, water, tap, municipal",111
92101921,"Frozen coffee drink, nonfat",19335,"Sugars, granulated",43.75
92101923,"Frozen coffee drink, with non-dairy milk",14091,"Beverages, almond milk, unsweetened, shelf stable",88.32
92101923,"Frozen coffee drink, with non-dairy milk",14210,"Beverages, coffee, brewed, espresso, restaurant-prepared",62
92101923,"Frozen coffee drink, with non-dairy milk",14429,"Beverages, water, tap, municipal",111
92101923,"Frozen coffee drink, with non-dairy milk",16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",92
92101923,"Frozen coffee drink, with non-dairy milk",19335,"Sugars, granulated",47.43
92101925,"Frozen coffee drink, with whipped cream",1053,"Cream, fluid, heavy whipping",22.406
92101925,"Frozen coffee drink, with whipped cream",1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",183
92101925,"Frozen coffee drink, with whipped cream",14210,"Beverages, coffee, brewed, espresso, restaurant-prepared",62
92101925,"Frozen coffee drink, with whipped cream",14429,"Beverages, water, tap, municipal",111
92101925,"Frozen coffee drink, with whipped cream",19335,"Sugars, granulated",43.75
92101926,"Frozen coffee drink, nonfat, with whipped cream",1053,"Cream, fluid, heavy whipping",22.406
92101926,"Frozen coffee drink, nonfat, with whipped cream",1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",183
92101926,"Frozen coffee drink, nonfat, with whipped cream",14210,"Beverages, coffee, brewed, espresso, restaurant-prepared",62
92101926,"Frozen coffee drink, nonfat, with whipped cream",14429,"Beverages, water, tap, municipal",111
92101926,"Frozen coffee drink, nonfat, with whipped cream",19335,"Sugars, granulated",43.75
92101928,"Frozen coffee drink, with non-dairy milk and whipped cream",1053,"Cream, fluid, heavy whipping",22.406
92101928,"Frozen coffee drink, with non-dairy milk and whipped cream",14091,"Beverages, almond milk, unsweetened, shelf stable",88.32
92101928,"Frozen coffee drink, with non-dairy milk and whipped cream",14210,"Beverages, coffee, brewed, espresso, restaurant-prepared",62
92101928,"Frozen coffee drink, with non-dairy milk and whipped cream",14429,"Beverages, water, tap, municipal",111
92101928,"Frozen coffee drink, with non-dairy milk and whipped cream",16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",92
92101928,"Frozen coffee drink, with non-dairy milk and whipped cream",19335,"Sugars, granulated",47.43
92101930,"Frozen coffee drink, decaffeinated",1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",183
92101930,"Frozen coffee drink, decaffeinated",14202,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated",60
92101930,"Frozen coffee drink, decaffeinated",14429,"Beverages, water, tap, municipal",111
92101930,"Frozen coffee drink, decaffeinated",19335,"Sugars, granulated",43.75
92101931,"Frozen coffee drink, decaffeinated, nonfat",1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",183
92101931,"Frozen coffee drink, decaffeinated, nonfat",14202,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated",60
92101931,"Frozen coffee drink, decaffeinated, nonfat",14429,"Beverages, water, tap, municipal",111
92101931,"Frozen coffee drink, decaffeinated, nonfat",19335,"Sugars, granulated",43.75
92101933,"Frozen coffee drink, decaffeinated, with non-dairy milk",14202,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated",60
92101933,"Frozen coffee drink, decaffeinated, with non-dairy milk",14429,"Beverages, water, tap, municipal",111
92101933,"Frozen coffee drink, decaffeinated, with non-dairy milk",16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",183
92101933,"Frozen coffee drink, decaffeinated, with non-dairy milk",19335,"Sugars, granulated",43.75
92101935,"Frozen coffee drink, decaffeinated, with whipped cream",1053,"Cream, fluid, heavy whipping",22.406
92101935,"Frozen coffee drink, decaffeinated, with whipped cream",1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",183
92101935,"Frozen coffee drink, decaffeinated, with whipped cream",14202,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated",60
92101935,"Frozen coffee drink, decaffeinated, with whipped cream",14429,"Beverages, water, tap, municipal",111
92101935,"Frozen coffee drink, decaffeinated, with whipped cream",19335,"Sugars, granulated",43.75
92101936,"Frozen coffee drink, decaffeinated, nonfat, with whipped cream",1053,"Cream, fluid, heavy whipping",22.406
92101936,"Frozen coffee drink, decaffeinated, nonfat, with whipped cream",1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",183
92101936,"Frozen coffee drink, decaffeinated, nonfat, with whipped cream",14202,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated",60
92101936,"Frozen coffee drink, decaffeinated, nonfat, with whipped cream",14429,"Beverages, water, tap, municipal",111
92101936,"Frozen coffee drink, decaffeinated, nonfat, with whipped cream",19335,"Sugars, granulated",43.75
92101938,"Frozen coffee drink, decaffeinated, with non-dairy milk and whipped cream",1053,"Cream, fluid, heavy whipping",22.406
92101938,"Frozen coffee drink, decaffeinated, with non-dairy milk and whipped cream",14091,"Beverages, almond milk, unsweetened, shelf stable",88.32
92101938,"Frozen coffee drink, decaffeinated, with non-dairy milk and whipped cream",14202,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated",60
92101938,"Frozen coffee drink, decaffeinated, with non-dairy milk and whipped cream",14429,"Beverages, water, tap, municipal",111
92101938,"Frozen coffee drink, decaffeinated, with non-dairy milk and whipped cream",16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",92
92101938,"Frozen coffee drink, decaffeinated, with non-dairy milk and whipped cream",19335,"Sugars, granulated",47.43
92101950,"Coffee, Cafe Mocha",1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",305
92101950,"Coffee, Cafe Mocha",14210,"Beverages, coffee, brewed, espresso, restaurant-prepared",60
92101950,"Coffee, Cafe Mocha",19924,"Syrup, NESTLE, chocolate",37.5
92101955,"Coffee, Cafe Mocha, nonfat",1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",305
92101955,"Coffee, Cafe Mocha, nonfat",14210,"Beverages, coffee, brewed, espresso, restaurant-prepared",62
92101955,"Coffee, Cafe Mocha, nonfat",19924,"Syrup, NESTLE, chocolate",37.5
92101960,"Coffee, Cafe Mocha, with non-dairy milk",14091,"Beverages, almond milk, unsweetened, shelf stable",146.88
92101960,"Coffee, Cafe Mocha, with non-dairy milk",14210,"Beverages, coffee, brewed, espresso, restaurant-prepared",62
92101960,"Coffee, Cafe Mocha, with non-dairy milk",16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",153
92101960,"Coffee, Cafe Mocha, with non-dairy milk",19335,"Sugars, granulated",6.12
92101960,"Coffee, Cafe Mocha, with non-dairy milk",19924,"Syrup, NESTLE, chocolate",37.5
92101965,"Coffee, Cafe Mocha, decaffeinated",1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",305
92101965,"Coffee, Cafe Mocha, decaffeinated",14202,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated",60
92101965,"Coffee, Cafe Mocha, decaffeinated",19924,"Syrup, NESTLE, chocolate",37.5
92101970,"Coffee, Cafe Mocha, decaffeinated, nonfat",1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",305
92101970,"Coffee, Cafe Mocha, decaffeinated, nonfat",14202,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated",60
92101970,"Coffee, Cafe Mocha, decaffeinated, nonfat",19924,"Syrup, NESTLE, chocolate",37.5
92101975,"Coffee, Cafe Mocha, decaffeinated, with non-dairy milk",14091,"Beverages, almond milk, unsweetened, shelf stable",146.88
92101975,"Coffee, Cafe Mocha, decaffeinated, with non-dairy milk",14202,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated",60
92101975,"Coffee, Cafe Mocha, decaffeinated, with non-dairy milk",16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",153
92101975,"Coffee, Cafe Mocha, decaffeinated, with non-dairy milk",19335,"Sugars, granulated",6.12
92101975,"Coffee, Cafe Mocha, decaffeinated, with non-dairy milk",19924,"Syrup, NESTLE, chocolate",37.5
92102000,Frozen mocha coffee drink,1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",183
92102000,Frozen mocha coffee drink,14210,"Beverages, coffee, brewed, espresso, restaurant-prepared",62
92102000,Frozen mocha coffee drink,14429,"Beverages, water, tap, municipal",111
92102000,Frozen mocha coffee drink,19335,"Sugars, granulated",18.75
92102000,Frozen mocha coffee drink,19924,"Syrup, NESTLE, chocolate",37.5
92102010,"Frozen mocha coffee drink, nonfat",1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",183
92102010,"Frozen mocha coffee drink, nonfat",14210,"Beverages, coffee, brewed, espresso, restaurant-prepared",62
92102010,"Frozen mocha coffee drink, nonfat",14429,"Beverages, water, tap, municipal",111
92102010,"Frozen mocha coffee drink, nonfat",19335,"Sugars, granulated",18.75
92102010,"Frozen mocha coffee drink, nonfat",19924,"Syrup, NESTLE, chocolate",37.5
92102020,"Frozen mocha coffee drink, with non-dairy milk",14091,"Beverages, almond milk, unsweetened, shelf stable",88.32
92102020,"Frozen mocha coffee drink, with non-dairy milk",14210,"Beverages, coffee, brewed, espresso, restaurant-prepared",62
92102020,"Frozen mocha coffee drink, with non-dairy milk",14429,"Beverages, water, tap, municipal",111
92102020,"Frozen mocha coffee drink, with non-dairy milk",16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",92
92102020,"Frozen mocha coffee drink, with non-dairy milk",19335,"Sugars, granulated",22.43
92102020,"Frozen mocha coffee drink, with non-dairy milk",19924,"Syrup, NESTLE, chocolate",37.5
92102030,"Frozen mocha coffee drink, with whipped cream",1053,"Cream, fluid, heavy whipping",22.406
92102030,"Frozen mocha coffee drink, with whipped cream",1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",183
92102030,"Frozen mocha coffee drink, with whipped cream",14210,"Beverages, coffee, brewed, espresso, restaurant-prepared",62
92102030,"Frozen mocha coffee drink, with whipped cream",14429,"Beverages, water, tap, municipal",111
